x_utm,y_utm,lon,lat,height_m,crown_radius_m,bucket
551473.38,4163130.09,-122.4167726,37.6138312,24.8,11.6,tall
551447.38,4161680.09,-122.4171692,37.6007637,24.8,13.8,tall
551568.38,4161309.09,-122.4158246,37.5974131,24.8,12.3,tall
551876.38,4161400.09,-122.4123293,37.598216,24.8,12.5,tall
551825.38,4161895.09,-122.4128719,37.6026803,24.7,5.9,tall
551268.38,4163042.09,-122.4191015,37.6130495,24.7,14.0,tall
552386.38,4161149.09,-122.4065701,37.5959248,24.7,14.0,tall
552952.38,4163139.09,-122.4000148,37.6138283,24.7,4.9,tall
552013.38,4163108.09,-122.4106559,37.6136025,24.7,10.8,tall
551225.38,4161281.09,-122.419712,37.5971799,24.7,14.0,tall
552004.38,4162101.09,-122.4108295,37.6045269,24.6,13.9,tall
552569.38,4162248.09,-122.4044182,37.6058197,24.6,13.2,tall
551579.38,4161763.09,-122.415668,37.6015044,24.6,12.0,tall
552183.38,4161305.09,-122.4088584,37.5973424,24.6,5.6,tall
551496.38,4162461.09,-122.4165591,37.6078002,24.6,10.4,tall
552891.38,4161493.09,-122.4008249,37.5989964,24.6,10.7,tall
553166.38,4161652.09,-122.3976982,37.6004136,24.6,9.5,tall
551622.38,4161288.09,-122.4152144,37.5972208,24.5,9.7,tall
552699.38,4161376.09,-122.4030083,37.5979529,24.5,7.3,tall
552131.38,4162565.09,-122.4093577,37.6087017,24.5,8.4,tall
551806.38,4162437.09,-122.4130488,37.6075664,24.5,7.2,tall
551558.38,4161391.09,-122.4159321,37.5981527,24.4,14.0,tall
551512.38,4161431.09,-122.4164504,37.5985158,24.4,14.0,tall
551551.38,4161390.09,-122.4160115,37.5981441,24.4,8.8,tall
552572.38,4161324.09,-122.4044506,37.5974915,24.3,11.6,tall
551703.38,4161943.09,-122.4142506,37.6031198,24.3,14.0,tall
552791.38,4161173.09,-122.4019808,37.5961179,24.3,6.1,tall
552798.38,4161202.09,-122.4018994,37.5963789,24.3,7.0,tall
552522.38,4162596.09,-122.4049257,37.6089589,24.2,10.6,tall
551529.38,4162370.09,-122.4161917,37.6069781,24.1,8.5,tall
551212.38,4161292.09,-122.4198585,37.5972798,24.1,14.0,tall
552867.38,4161489.09,-122.4010971,37.5989617,24.1,6.1,tall
553094.38,4161473.09,-122.3985268,37.5988044,24.1,7.4,tall
551284.38,4162817.09,-122.418936,37.6110207,24.1,9.0,tall
551892.38,4161438.09,-122.4121453,37.5985576,24.1,10.1,tall
551492.38,4163130.09,-122.4165574,37.6138301,24.1,13.3,tall
551307.38,4161263.09,-122.4187844,37.5970131,24.0,8.5,tall
551737.38,4161907.09,-122.413868,37.6027934,23.9,14.0,tall
552748.38,4161170.09,-122.4024681,37.5960934,23.8,5.8,tall
552054.38,4162921.09,-122.4102047,37.6119147,23.8,12.1,tall
552223.38,4162491.09,-122.4083207,37.6080295,23.8,7.6,tall
551464.38,4161861.09,-122.4169639,37.6023941,23.8,11.5,tall
551812.38,4161903.09,-122.4130186,37.6027531,23.8,8.8,tall
551201.38,4161824.09,-122.4199459,37.6020753,23.7,14.0,tall
553171.38,4161659.09,-122.3976411,37.6004764,23.7,6.1,tall
552373.38,4161975.09,-122.4066582,37.6033703,23.6,8.3,tall
551817.38,4161914.09,-122.4129612,37.602852,23.6,7.1,tall
552814.38,4161319.09,-122.4017097,37.5974325,23.6,10.5,tall
551785.38,4162025.09,-122.4133159,37.6038542,23.5,11.5,tall
551330.38,4163022.09,-122.4184004,37.6128658,23.5,14.0,tall
551682.38,4161808.09,-122.4144981,37.6019042,23.5,13.6,tall
551554.38,4163107.09,-122.4158565,37.6136193,23.4,13.9,tall
551637.38,4161300.09,-122.4150437,37.5973281,23.4,12.7,tall
552279.38,4161994.09,-122.4077218,37.6035469,23.4,9.1,tall
551228.38,4162945.09,-122.4195615,37.6121774,23.4,14.0,tall
551613.38,4161296.09,-122.4153158,37.5972934,23.4,11.2,tall
551647.38,4161281.09,-122.4149317,37.5971563,23.3,13.6,tall
552133.38,4161823.09,-122.4093879,37.602014,23.3,7.6,tall
551892.38,4162069.09,-122.4121006,37.6042448,23.3,6.7,tall
552815.38,4161329.09,-122.4016977,37.5975226,23.3,5.3,tall
552384.38,4161868.09,-122.4065413,37.6024053,23.3,6.7,tall
551438.38,4161720.09,-122.4172683,37.6011247,23.2,14.0,tall
551915.38,4162197.09,-122.411831,37.6053972,23.2,5.7,tall
551725.38,4161968.09,-122.4139996,37.6033439,23.2,12.0,tall
552821.38,4161330.09,-122.4016296,37.5975313,23.2,8.0,tall
551351.38,4161696.09,-122.4182556,37.6009133,23.2,5.5,tall
553073.38,4162964.09,-122.3986565,37.612244,23.2,11.0,tall
551719.38,4162045.09,-122.4140621,37.6040382,23.2,5.0,tall
552253.38,4162511.09,-122.4079794,37.6082081,23.2,9.8,tall
551445.38,4161673.09,-122.4171924,37.6007007,23.2,5.9,tall
551811.38,4161755.09,-122.4130405,37.6014193,23.2,11.3,tall
551493.38,4161855.09,-122.4166358,37.6023384,23.1,11.5,tall
551860.38,4161142.09,-122.4125288,37.5958915,23.1,14.0,tall
551702.38,4161998.09,-122.4142581,37.6036156,23.1,9.4,tall
551888.38,4161340.09,-122.4121976,37.5976745,23.1,10.7,tall
552436.38,4161589.09,-122.4059722,37.5998877,23.1,10.0,tall
552191.38,4162021.09,-122.4087168,37.6037952,23.1,9.3,tall
552807.38,4161330.09,-122.4017882,37.5975321,23.0,8.3,tall
551772.38,4162026.09,-122.4134631,37.603864,23.0,5.9,tall
552199.38,4162303.09,-122.408606,37.6063365,23.0,7.9,tall
552011.38,4161887.09,-122.4107654,37.6025977,23.0,8.6,tall
552130.38,4162553.09,-122.4093699,37.6085936,22.9,6.6,tall
552587.38,4162162.09,-122.4042205,37.6050435,22.9,9.1,tall
552069.38,4161562.09,-122.4101315,37.5996652,22.9,10.7,tall
551480.38,4162469.09,-122.4167399,37.6078732,22.9,11.4,tall
552497.38,4162218.09,-122.4052361,37.6055534,22.9,9.7,tall
552901.38,4162613.09,-122.4006307,37.6090904,22.8,14.0,tall
552349.38,4162894.09,-122.4068644,37.6116546,22.8,3.9,tall
552230.38,4162656.09,-122.4082296,37.6095163,22.8,10.5,tall
551883.38,4162379.09,-122.4121806,37.6070393,22.8,14.0,tall
551761.38,4162802.09,-122.4135328,37.6108587,22.8,7.5,tall
551645.38,4162585.09,-122.4148623,37.6089094,22.8,10.1,tall
551850.38,4161731.09,-122.4126004,37.6012008,22.8,14.0,tall
551611.38,4161303.09,-122.415338,37.5973566,22.8,7.7,tall
552006.38,4161877.09,-122.4108228,37.6025078,22.8,6.0,tall
551373.38,4162663.09,-122.4179385,37.6096277,22.7,14.0,tall
551583.38,4161369.09,-122.4156505,37.597953,22.7,9.0,tall
552956.38,4163128.09,-122.3999702,37.6137289,22.7,8.7,tall
551763.38,4161213.09,-122.4136225,37.5965369,22.7,8.1,tall
551496.38,4161868.09,-122.4166009,37.6024554,22.7,10.2,tall
552996.38,4162229.09,-122.3995822,37.6056239,22.7,7.5,tall
552472.38,4161948.09,-122.4055387,37.6031213,22.7,7.0,tall
551519.38,4162426.09,-122.416301,37.6074834,22.6,7.8,tall
551493.38,4161787.09,-122.4166406,37.6017255,22.6,6.7,tall
552232.38,4161334.09,-122.4083013,37.597601,22.6,9.6,tall
551903.38,4161333.09,-122.4120282,37.5976106,22.6,12.2,tall
551760.38,4161195.09,-122.4136578,37.5963748,22.6,9.1,tall
551390.38,4161234.09,-122.4178462,37.5967471,22.6,12.0,tall
551714.38,4161821.09,-122.4141346,37.6020196,22.6,9.8,tall
551713.38,4161816.09,-122.4141463,37.6019746,22.6,6.7,tall
552026.38,4162887.09,-122.4105244,37.6116099,22.5,14.0,tall
552207.38,4162538.09,-122.4084986,37.6084541,22.5,6.7,tall
551946.38,4161699.09,-122.4115151,37.6009069,22.5,9.4,tall
552979.38,4161718.09,-122.3998118,37.6010192,22.5,11.9,tall
551562.38,4161809.09,-122.4158574,37.60192,22.5,14.0,tall
551621.38,4161350.09,-122.4152214,37.5977797,22.4,9.2,tall
551720.38,4162464.09,-122.4140212,37.6078146,22.4,14.0,tall
551715.38,4162462.09,-122.414078,37.6077969,22.4,11.2,tall
551454.38,4161695.09,-122.4170889,37.6008985,22.4,7.5,tall
551402.38,4161221.09,-122.4177112,37.5966292,22.4,7.3,tall
551299.38,4161234.09,-122.418877,37.5967522,22.4,11.1,tall
551498.38,4161791.09,-122.4165837,37.6017613,22.4,12.0,tall
552235.38,4161343.09,-122.4082667,37.5976819,22.4,3.7,tall
552857.38,4161482.09,-122.4012109,37.5988992,22.4,14.0,tall
551610.38,4161270.09,-122.4153516,37.5970592,22.4,7.9,tall
552918.38,4161386.09,-122.4005268,37.5980304,22.4,10.8,tall
551867.38,4161396.09,-122.4124315,37.5981804,22.4,5.5,tall
552260.38,4162505.09,-122.4079005,37.6081536,22.4,7.4,tall
551575.38,4161177.09,-122.4157547,37.596223,22.4,14.0,tall
551751.38,4161213.09,-122.4137585,37.5965376,22.4,7.0,tall
551798.38,4161753.09,-122.4131879,37.601402,22.4,10.6,tall
552283.38,4162062.09,-122.4076716,37.6041595,22.4,7.7,tall
551875.38,4162372.09,-122.4122717,37.6069767,22.3,6.4,tall
551602.38,4161268.09,-122.4154424,37.5970417,22.3,10.1,tall
552783.38,4161190.09,-122.4020702,37.5962716,22.3,8.6,tall
552324.38,4161485.09,-122.4072484,37.5989567,22.2,13.6,tall
551802.38,4162641.09,-122.4130797,37.6094053,22.2,11.8,tall
552886.38,4162384.09,-122.4008172,37.6070273,22.2,8.2,tall
552569.38,4161311.09,-122.4044856,37.5973745,22.2,8.6,tall
552016.38,4162104.09,-122.4106934,37.6045532,22.2,6.5,tall
552032.38,4161863.09,-122.4105292,37.6023802,22.1,7.9,tall
551823.38,4161874.09,-122.4128961,37.6024911,22.1,10.1,tall
551460.38,4162832.09,-122.4169409,37.611146,22.1,7.9,tall
552361.38,4161124.09,-122.4068551,37.5957009,22.0,5.4,tall
552131.38,4162544.09,-122.4093592,37.6085125,22.0,7.3,tall
552207.38,4162515.09,-122.4085002,37.6082468,22.0,8.2,tall
551942.38,4161925.09,-122.4115444,37.6029441,22.0,9.7,tall
551561.38,4161784.09,-122.4158705,37.6016947,22.0,9.9,tall
551773.38,4161243.09,-122.4135072,37.5968067,22.0,6.3,tall
552231.38,4161656.09,-122.4082897,37.6005032,22.0,11.1,tall
551228.38,4162667.09,-122.4195809,37.6096718,22.0,7.3,tall
551673.38,4161132.09,-122.4146477,37.5958119,21.9,14.0,tall
551346.38,4161688.09,-122.4183128,37.6008415,21.9,6.7,tall
553017.38,4161745.09,-122.3993794,37.6012604,21.9,9.3,tall
551972.38,4162796.09,-122.4111426,37.6107927,21.9,12.2,tall
553026.38,4162464.09,-122.3992253,37.6077402,21.8,4.8,tall
552190.38,4162009.09,-122.4087289,37.6036871,21.8,9.2,tall
551423.38,4162683.09,-122.4173706,37.6098051,21.8,8.0,tall
551434.38,4163137.09,-122.417214,37.6138964,21.8,7.7,tall
551978.38,4161750.09,-122.411149,37.6013648,21.8,12.4,tall
551536.38,4161659.09,-122.4161625,37.6005695,21.8,6.8,tall
552989.38,4161730.09,-122.3996976,37.6011268,21.8,9.9,tall
552353.38,4161118.09,-122.4069461,37.5956473,21.8,13.6,tall
551313.38,4163079.09,-122.418589,37.6133804,21.8,14.0,tall
553003.38,4162497.09,-122.3994835,37.608039,21.8,6.7,tall
551630.38,4162362.09,-122.415048,37.6069004,21.7,10.2,tall
551636.38,4162591.09,-122.4149639,37.608964,21.7,11.1,tall
551775.38,4161980.09,-122.4134323,37.6034492,21.7,14.0,tall
553142.38,4163075.09,-122.3978667,37.6132405,21.7,7.2,tall
552444.38,4161974.09,-122.405854,37.6033572,21.7,8.1,tall
552564.38,4161346.09,-122.4045397,37.5976902,21.6,8.7,tall
552889.38,4163024.09,-122.4007369,37.6127954,21.6,11.4,tall
552069.38,4162900.09,-122.4100363,37.6117246,21.6,8.8,tall
551858.38,4162175.09,-122.4124783,37.6052021,21.6,4.7,tall
551747.38,4161226.09,-122.4138029,37.596655,21.6,6.6,tall
552055.38,4161806.09,-122.4102727,37.6018651,21.6,14.0,tall
552218.38,4161754.09,-122.4084299,37.6013872,21.5,9.8,tall
551625.38,4161273.09,-122.4151815,37.5970854,21.5,10.6,tall
553169.38,4162439.09,-122.397607,37.6075066,21.5,9.0,tall
551458.38,4162634.09,-122.4169775,37.6093615,21.5,8.4,tall
552608.38,4162190.09,-122.4039806,37.6052947,21.5,7.5,tall
552768.38,4162513.09,-122.4021447,37.6081967,21.5,10.0,tall
552200.38,4162521.09,-122.4085791,37.6083012,21.5,9.6,tall
551410.38,4161219.09,-122.4176207,37.5966108,21.5,8.7,tall
551397.38,4162040.09,-122.4177103,37.6040112,21.4,6.6,tall
552331.38,4161901.09,-122.4071393,37.6027057,21.4,8.4,tall
551898.38,4161802.09,-122.4120516,37.601838,21.4,8.6,tall
551959.38,4161845.09,-122.4113575,37.6022221,21.4,14.0,tall
551850.38,4161795.09,-122.4125958,37.6017776,21.4,14.0,tall
551875.38,4162062.09,-122.4122937,37.6041827,21.4,9.9,tall
552545.38,4161935.09,-122.4047126,37.603,21.4,11.7,tall
551817.38,4162675.09,-122.4129073,37.6097109,21.4,10.7,tall
552337.38,4161105.09,-122.4071283,37.595531,21.4,8.6,tall
552171.38,4161296.09,-122.408995,37.5972619,21.4,5.2,tall
553008.38,4162234.09,-122.3994459,37.6056683,21.4,8.6,tall
551836.38,4162766.09,-122.4126856,37.61053,21.3,13.1,tall
551787.38,4161387.09,-122.4133384,37.5981038,21.3,13.6,tall
551914.38,4161729.09,-122.4118755,37.6011791,21.3,7.1,tall
552603.38,4162125.09,-122.4040419,37.6047091,21.3,10.9,tall
551424.38,4163131.09,-122.4173277,37.6138429,21.3,9.6,tall
551827.38,4161750.09,-122.4128596,37.6013733,21.2,10.7,tall
551394.38,4161225.09,-122.4178016,37.5966657,21.2,4.5,tall
552587.38,4162153.09,-122.4042211,37.6049624,21.2,7.5,tall
551360.38,4161349.09,-122.418178,37.5977853,21.2,8.3,tall
552169.38,4162328.09,-122.4089441,37.6065635,21.2,6.9,tall
551812.38,4161738.09,-122.4130303,37.601266,21.2,9.7,tall
551327.38,4161805.09,-122.4185198,37.6018971,21.2,10.2,tall
552458.38,4162888.09,-122.4056298,37.6115943,21.2,3.7,tall
552933.38,4162572.09,-122.4002711,37.608719,21.2,12.9,tall
552204.38,4162591.09,-122.4085288,37.6089319,21.1,8.3,tall
552207.38,4161315.09,-122.4085859,37.5974311,21.1,7.7,tall
552173.38,4162082.09,-122.4089163,37.6043461,21.1,5.7,tall
551593.38,4163137.09,-122.4154125,37.6138875,21.1,11.3,tall
552139.38,4161272.09,-122.4093592,37.5970474,21.1,6.3,tall
553086.38,4161471.09,-122.3986176,37.5987868,21.0,6.7,tall
552070.38,4162252.09,-122.4100711,37.6058841,21.0,6.9,tall
552819.38,4162858.09,-122.401542,37.6113033,21.0,4.2,tall
551912.38,4161737.09,-122.4118976,37.6012513,21.0,14.0,tall
552214.38,4162487.09,-122.4084229,37.607994,21.0,9.5,tall
552532.38,4161933.09,-122.40486,37.6029827,20.9,11.1,tall
552233.38,4162684.09,-122.4081936,37.6097685,20.9,9.3,tall
552794.38,4161292.09,-122.4019382,37.5971903,20.9,10.8,tall
551640.38,4161322.09,-122.4150081,37.5975262,20.9,11.4,tall
551867.38,4162038.09,-122.412386,37.6039668,20.9,7.7,tall
551501.38,4161781.09,-122.4165504,37.601671,20.9,7.1,tall
551686.38,4161366.09,-122.414484,37.5979202,20.9,9.7,tall
552156.38,4161752.09,-122.4091324,37.6013727,20.9,8.0,tall
551985.38,4162154.09,-122.411041,37.6050056,20.9,9.0,tall
551688.38,4163119.09,-122.4143374,37.61372,20.9,6.7,tall
552195.38,4161314.09,-122.4087219,37.5974228,20.9,6.6,tall
553020.38,4161753.09,-122.3993448,37.6013323,20.8,13.6,tall
551391.38,4161323.09,-122.4178287,37.5975492,20.8,12.1,tall
553215.38,4163111.09,-122.397037,37.6135607,20.8,7.5,tall
551650.38,4162082.09,-122.4148412,37.6043756,20.8,10.6,tall
551242.38,4161242.09,-122.4195221,37.5968274,20.8,11.1,tall
551729.38,4162278.09,-122.4139324,37.6061377,20.8,10.6,tall
553160.38,4161669.09,-122.3977649,37.6005672,20.7,7.8,tall
551874.38,4161712.09,-122.4123298,37.6010282,20.7,10.7,tall
553005.38,4161740.09,-122.3995157,37.601216,20.7,8.9,tall
552965.38,4161251.09,-122.4000042,37.596811,20.7,7.8,tall
551584.38,4161827.09,-122.4156069,37.602081,20.7,12.5,tall
551949.38,4161709.09,-122.4114804,37.6009969,20.7,8.9,tall
552519.38,4162189.09,-122.4049889,37.6052908,20.7,13.7,tall
553192.38,4162643.09,-122.3973316,37.609344,20.6,11.6,tall
551944.38,4161707.09,-122.4115372,37.6009791,20.6,6.4,tall
552042.38,4161721.09,-122.410426,37.6010998,20.6,11.2,tall
552864.38,4161307.09,-122.4011442,37.5973215,20.6,12.3,tall
552264.38,4162068.09,-122.4078864,37.6042147,20.6,11.6,tall
551803.38,4161722.09,-122.4131334,37.6011223,20.6,14.0,tall
552979.38,4163002.09,-122.3997188,37.6125919,20.6,7.0,tall
551378.38,4162648.09,-122.4178829,37.6094922,20.6,14.0,tall
552965.38,4162461.09,-122.3999166,37.6077167,20.6,5.1,tall
551754.38,4161222.09,-122.4137239,37.5966185,20.6,4.4,tall
551531.38,4161335.09,-122.4162419,37.5976495,20.6,7.8,tall
552464.38,4161956.09,-122.4056287,37.6031939,20.6,9.5,tall
552165.38,4161317.09,-122.4090615,37.5974515,20.5,11.5,tall
551609.38,4161279.09,-122.4153623,37.5971404,20.5,6.3,tall
551686.38,4162006.09,-122.4144387,37.6036886,20.5,6.2,tall
553059.38,4161824.09,-122.3988978,37.60197,20.5,8.8,tall
551924.38,4161711.09,-122.4117635,37.6010163,20.5,9.8,tall
551773.38,4161990.09,-122.4134543,37.6035395,20.5,10.0,tall
551646.38,4161321.09,-122.4149402,37.5975169,20.5,7.7,tall
552888.38,4162134.09,-122.4008126,37.6047739,20.4,7.3,tall
551534.38,4161834.09,-122.4161728,37.6021469,20.4,10.5,tall
552171.38,4161317.09,-122.4089935,37.5974512,20.4,4.7,tall
552168.38,4162085.09,-122.4089727,37.6043734,20.4,5.5,tall
551567.38,4163122.09,-122.4157082,37.6137538,20.4,12.5,tall
552815.38,4162315.09,-122.4016265,37.6064094,20.4,11.8,tall
551895.38,4161166.09,-122.4121307,37.5961058,20.4,12.5,tall
551660.38,4161157.09,-122.4147932,37.596038,20.4,8.4,tall
552256.38,4161358.09,-122.4080277,37.5978159,20.4,5.9,tall
552032.38,4162882.09,-122.4104567,37.6115645,20.4,7.9,tall
551358.38,4161707.09,-122.4181755,37.601012,20.3,7.2,tall
551200.38,4161182.09,-122.4200021,37.596289,20.3,8.6,tall
552125.38,4161867.09,-122.4094754,37.602411,20.3,8.8,tall
551989.38,4161747.09,-122.4110246,37.6013371,20.3,9.1,tall
552538.38,4161448.09,-122.4048269,37.598611,20.3,11.5,tall
551790.38,4161424.09,-122.4133018,37.5984371,20.3,10.5,tall
552866.38,4162642.09,-122.4010251,37.6093538,20.3,9.2,tall
551808.38,4161770.09,-122.4130734,37.6015546,20.3,5.2,tall
551257.38,4162902.09,-122.4192359,37.6117883,20.3,7.8,tall
551752.38,4162507.09,-122.4136556,37.6082004,20.3,12.1,tall
551981.38,4162175.09,-122.4110848,37.6051951,20.2,8.1,tall
551992.38,4161568.09,-122.4110033,37.5997236,20.2,11.4,tall
552161.38,4161506.09,-122.4090933,37.5991552,20.2,8.5,tall
552243.38,4161349.09,-122.4081756,37.5977355,20.2,5.6,tall
553097.38,4161752.09,-122.3984726,37.6013189,20.2,11.0,tall
552989.38,4162441.09,-122.3996461,37.6075351,20.2,3.5,tall
552087.38,4162653.09,-122.4098499,37.6094974,20.2,8.4,tall
553079.38,4161182.09,-122.3987178,37.5961825,20.2,12.7,tall
551608.38,4162723.09,-122.4152718,37.6101553,20.2,9.3,tall
552211.38,4162627.09,-122.4084469,37.609256,20.2,4.5,tall
551298.38,4161834.09,-122.4188463,37.6021601,20.1,7.8,tall
552387.38,4161966.09,-122.4065003,37.6032884,20.1,10.0,tall
551993.38,4162170.09,-122.4109492,37.6051494,20.1,6.5,tall
552586.38,4162563.09,-122.404203,37.6086578,20.1,10.4,tall
552146.38,4161758.09,-122.4092453,37.6014274,20.1,10.9,tall
551811.38,4162649.09,-122.4129771,37.6094769,20.1,14.0,tall
551716.38,4162038.09,-122.4140966,37.6039753,20.1,5.5,tall
552052.38,4161608.09,-122.4103208,37.6000807,20.1,12.7,tall
551508.38,4161864.09,-122.4164652,37.6024187,20.1,9.0,tall
552050.38,4161121.09,-122.4103781,37.5956915,20.0,9.4,tall
551751.38,4162527.09,-122.4136655,37.6083807,20.0,10.2,tall
551694.38,4161147.09,-122.4144088,37.5959459,20.0,13.1,tall
551301.38,4161827.09,-122.4188128,37.6020968,20.0,7.3,tall
551854.38,4162168.09,-122.4125241,37.6051392,20.0,7.0,tall
552206.38,4161322.09,-122.4085967,37.5974943,20.0,5.9,tall
551470.38,4162443.09,-122.416855,37.6076394,20.0,8.0,tall
551663.38,4161149.09,-122.4147598,37.5959657,20.0,6.0,tall
551627.38,4162194.09,-122.4150939,37.6053863,20.0,14.0,tall
551831.38,4161156.09,-122.4128563,37.5960193,20.0,7.9,tall
551630.38,4161280.09,-122.4151244,37.5971482,20.0,6.5,tall
553225.38,4161121.09,-122.3970685,37.5956243,20.0,7.3,tall
551880.38,4161706.09,-122.4122623,37.6009737,20.0,9.9,tall
553195.38,4162635.09,-122.3972982,37.6092717,20.0,13.5,tall
552080.38,4162147.09,-122.4099653,37.6049372,20.0,5.7,tall
551219.38,4162967.09,-122.4196619,37.6123762,20.0,11.9,tall
551569.38,4161386.09,-122.4158079,37.5981071,19.9,5.8,tall
552008.38,4161707.09,-122.4108122,37.6009755,19.9,8.7,tall
553024.38,4162473.09,-122.3992473,37.6078215,19.9,5.3,tall
552651.38,4163075.09,-122.4034297,37.6132687,19.9,6.1,tall
551801.38,4161768.09,-122.4131528,37.601537,19.9,5.2,tall
551751.38,4162544.09,-122.4136643,37.6085339,19.9,14.0,tall
551404.38,4161583.09,-122.4176631,37.5998919,19.9,10.5,tall
551230.38,4162579.09,-122.4195645,37.6088786,19.9,8.3,tall
552098.38,4162160.09,-122.4097604,37.6050533,19.9,6.9,tall
552593.38,4162149.09,-122.4041535,37.604926,19.8,4.8,tall
552520.38,4161393.09,-122.4050347,37.5981163,19.8,7.1,tall
551905.38,4161735.09,-122.411977,37.6012337,19.8,7.2,tall
552842.38,4162336.09,-122.4013191,37.6065972,19.8,12.2,tall
552029.38,4162129.09,-122.4105443,37.6047778,19.8,6.5,tall
551215.38,4161741.09,-122.4197931,37.6013265,19.8,13.7,tall
552180.38,4162327.09,-122.4088195,37.6065539,19.8,5.7,tall
551966.38,4162076.09,-122.4112618,37.6043037,19.8,5.8,tall
551880.38,4161414.09,-122.412283,37.5983419,19.8,5.9,tall
551408.38,4162028.09,-122.4175865,37.6039024,19.8,8.0,tall
552159.38,4161287.09,-122.4091316,37.5971815,19.8,11.9,tall
551855.38,4162301.09,-122.4125033,37.6063379,19.8,11.2,tall
552663.38,4162769.09,-122.4033158,37.6105101,19.7,10.7,tall
551605.38,4161311.09,-122.4154054,37.5974291,19.7,11.5,tall
553229.38,4161148.09,-122.3970212,37.5958674,19.7,5.3,tall
553193.38,4163122.09,-122.3972855,37.6136611,19.7,6.7,tall
551722.38,4161379.09,-122.4140752,37.5980354,19.7,6.6,tall
552185.38,4162331.09,-122.4087626,37.6065896,19.7,5.3,tall
551646.38,4161333.09,-122.4149394,37.597625,19.7,7.6,tall
551891.38,4161708.09,-122.4121375,37.6009911,19.7,7.8,tall
552873.38,4161325.09,-122.401041,37.5974832,19.7,11.1,tall
551967.38,4162164.09,-122.4112442,37.6050968,19.6,4.9,tall
553044.38,4161590.09,-122.3990847,37.5998618,19.6,8.7,tall
551740.38,4161197.09,-122.4138842,37.596394,19.6,14.0,tall
